Target Name, Instrument Mode, Hours on Mode, Program ID, Program PIs, Program Title
TRAPPIST-1,NIRISS Single-Object Slitless Spectroscopy,6.78,2589.0,PI: Olivia Lim,Atmospheric Reconnaissance of the TRAPPIST-1 Planets
TRAPPIST-1,NIRISS Single-Object Slitless Spectroscopy,6.78,2589.0,PI: Olivia Lim,Atmospheric Reconnaissance of the TRAPPIST-1 Planets
TRAPPIST-1,NIRSpec Bright Object Time Series,6.70,2589.0,PI: Olivia Lim,Atmospheric Reconnaissance of the TRAPPIST-1 Planets
TRAPPIST-1,NIRSpec Bright Object Time Series,6.70,2589.0,PI: Olivia Lim,Atmospheric Reconnaissance of the TRAPPIST-1 Planets
LHS-1140LHS1140-TARGETAQ,NIRSpec Bright Object Time Series,7.31,1981.0,PI: Kevin Stevenson Co-PIs: Jacob Lustig-Yaeger,Tell Me How I’m Supposed To Breathe With No Air: Measuring the Prevalence and Diversity of M-Dwarf Planet Atmospheres
LHS-1140LHS1140-TARGETAQ,NIRSpec Bright Object Time Series,7.31,1981.0,PI: Kevin Stevenson Co-PIs: Jacob Lustig-Yaeger,Tell Me How I’m Supposed To Breathe With No Air: Measuring the Prevalence and Diversity of M-Dwarf Planet Atmospheres
LHS-1140LHS1140-TARGETAQ,NIRSpec Bright Object Time Series,7.31,1981.0,PI: Kevin Stevenson Co-PIs: Jacob Lustig-Yaeger,Tell Me How I’m Supposed To Breathe With No Air: Measuring the Prevalence and Diversity of M-Dwarf Planet Atmospheres
LHS-1140LHS1140-TARGETAQ,NIRSpec Bright Object Time Series,7.31,1981.0,PI: Kevin Stevenson Co-PIs: Jacob Lustig-Yaeger,Tell Me How I’m Supposed To Breathe With No Air: Measuring the Prevalence and Diversity of M-Dwarf Planet Atmospheres
LHS-1140LHS1140-TARGETAQ,NIRSpec Bright Object Time Series,7.31,1981.0,PI: Kevin Stevenson Co-PIs: Jacob Lustig-Yaeger,Tell Me How I’m Supposed To Breathe With No Air: Measuring the Prevalence and Diversity of M-Dwarf Planet Atmospheres
HD-189733B,MIRI Low Resolution Spectroscopy,6.37,2001.0,PI: Michiel Min,Mineral Clouds in the Atmosphere of the Hot Jupiter HD189733b
HD-189733B,MIRI Low Resolution Spectroscopy,6.18,2021.0,PI: Brian Kilpatrick Co-PI: Tiffany Kataria,Into the Next Dimension: 3-D Eclipse Maps of the Canonical Hot Jupiter HD 189733b
HD-189733B,MIRI Low Resolution Spectroscopy,6.18,2021.0,PI: Brian Kilpatrick Co-PI: Tiffany Kataria,Into the Next Dimension: 3-D Eclipse Maps of the Canonical Hot Jupiter HD 189733b
HD-80606,MIRI Low Resolution Spectroscopy,24.15,2008.0,PI: Tiffany Kataria Co-PIs: Nikole Lewis and Laura Mayorga,A Blast From the Past: A Spectroscopic Look at the Flash Heating of HD80606b
EM-AS-209,MIRI Medium Resolution Spectroscopy,3.28,2025.0,PI: Karin Oberg,The Chemistry of Planet Formation: A JWST-ALMA Survey of 4 Planet-Forming Disks
EM-AS-209,NIRCam Imaging,2.28,2487.0,PI: Stefano Facchini,Detecting a Wide-Separation Gas Giant in AS 209
EM-AS-209,NIRCam Imaging,2.28,2487.0,PI: Stefano Facchini,Detecting a Wide-Separation Gas Giant in AS 209
V-GM-AUR,MIRI Medium Resolution Spectroscopy,3.30,2025.0,PI: Karin Oberg,The Chemistry of Planet Formation: A JWST-ALMA Survey of 4 Planet-Forming Disks
HD-31648,MIRI Medium Resolution Spectroscopy,2.91,2025.0,PI: Karin Oberg,The Chemistry of Planet Formation: A JWST-ALMA Survey of 4 Planet-Forming Disks
TYC-8998-760-1-B-AND-C,NIRSpec IFU Spectroscopy,2.23,2044.0,PI: Kielan Wilcomb Co-PIs: Marshall Perrin and Quinn Konopacky,Direct Imaging Spectroscopy of Two Jovian Exoplanets: Characterization of the TYC 8998-760-1 Multi-Planetary System
TYC-8998-760-1TYC-8998-760-1-B,MIRI Low Resolution Spectroscopy,0.42,2044.0,PI: Kielan Wilcomb Co-PIs: Marshall Perrin and Quinn Konopacky,Direct Imaging Spectroscopy of Two Jovian Exoplanets: Characterization of the TYC 8998-760-1 Multi-Planetary System
TYC-8998-760-1TYC-8998-760-1-C,MIRI Low Resolution Spectroscopy,2.49,2044.0,PI: Kielan Wilcomb Co-PIs: Marshall Perrin and Quinn Konopacky,Direct Imaging Spectroscopy of Two Jovian Exoplanets: Characterization of the TYC 8998-760-1 Multi-Planetary System
HD-110058TAHD110058,NIRSpec Fixed Slit Spectroscopy,1.28,2053.0,PI: Isabel Rebollido,Search for NIR Gas in Debris Disks. Is There a Water Delivery Mechanism?
HD-156623TAHD156623,NIRSpec Fixed Slit Spectroscopy,1.25,2053.0,PI: Isabel Rebollido,Search for NIR Gas in Debris Disks. Is There a Water Delivery Mechanism?
HD-131488TAHD131488,NIRSpec Fixed Slit Spectroscopy,0.92,2053.0,PI: Isabel Rebollido,Search for NIR Gas in Debris Disks. Is There a Water Delivery Mechanism?
HD-131835TAHD131835,NIRSpec Fixed Slit Spectroscopy,1.26,2053.0,PI: Isabel Rebollido,Search for NIR Gas in Debris Disks. Is There a Water Delivery Mechanism?
HD-36546TAHD36546,NIRSpec Fixed Slit Spectroscopy,1.20,2053.0,PI: Isabel Rebollido,Search for NIR Gas in Debris Disks. Is There a Water Delivery Mechanism?
HD-13400415090619-4242069,NIRSpec Bright Object Time Series,9.08,2055.0,PI: Joshua Lothringer,Tracing Hot Jupiter Formation and Migration with Volatile and Refractory Element Ratios
WASP-166,NIRISS Single-Object Slitless Spectroscopy,11.40,2062.0,PI: Andrew Mayo Co-PI: Courtney Dressing,Transmission Spectroscopy of the Super-Neptune WASP-166b
WASP-1662MASS-J09393250-2058249,NIRSpec Bright Object Time Series,11.41,2062.0,PI: Andrew Mayo Co-PI: Courtney Dressing,Transmission Spectroscopy of the Super-Neptune WASP-166b
55CNC,NIRCam Grism Time Series,6.24,2084.0,PI: Alexis Brandeker,Is It Raining Lava in the Evening on 55 Cancri e?
55CNC,NIRCam Grism Time Series,6.24,2084.0,PI: Alexis Brandeker,Is It Raining Lava in the Evening on 55 Cancri e?
55CNC,NIRCam Grism Time Series,6.24,2084.0,PI: Alexis Brandeker,Is It Raining Lava in the Evening on 55 Cancri e?
55CNC,NIRCam Grism Time Series,6.24,2084.0,PI: Alexis Brandeker,Is It Raining Lava in the Evening on 55 Cancri e?
CD-38-2551,NIRISS Single-Object Slitless Spectroscopy,15.55,2113.0,PI: Nestor Espinoza,Exploring the Morning and Evening Limbs of a Transiting Exoplanet
V-V1298-TAUEPIC-210818376,NIRSpec Bright Object Time Series,11.49,2149.0,PI: Jean-Michel Desert,The Nature, Origin, and Fate of Two Planets of a Newborn System through the Lens of their Relative Atmospheric Properties
V-V1298-TAUEPIC-210818376,NIRSpec Bright Object Time Series,13.14,2149.0,PI: Jean-Michel Desert,The Nature, Origin, and Fate of Two Planets of a Newborn System through the Lens of their Relative Atmospheric Properties
IRAS-17555-2235,MIRI Coronagraphic Imaging,0.93,2153.0,PI: Gabriele Cugno Co-PI: Richard Teague,Detecting a Young 2 Jupiter Mass Planet Embedded in the Disk of HD 163296
NGTS-10,NIRSpec Bright Object Time Series,25.00,2158.0,PI: Vivien Parmentier,From East to West: The First Simultaneous Temperature and Cloud Map of a Hot Jupiter
K2-14123233859-0110575,NIRSpec Bright Object Time Series,14.86,2159.0,PI: Nestor Espinoza,The First Near-infrared Spectroscopic Phase-curve of a Super-Earth
V-DI-TUC,MIRI Coronagraphic Imaging,5.39,2243.0,PI: Elisabeth Matthews,A Direct Detection of the Closest Jupiter Analog with JWST/MIRI
V-DI-TUC,MIRI Coronagraphic Imaging,4.86,2243.0,PI: Elisabeth Matthews,A Direct Detection of the Closest Jupiter Analog with JWST/MIRI
-EPS-IND,MIRI Coronagraphic Imaging,1.87,2243.0,PI: Elisabeth Matthews,A Direct Detection of the Closest Jupiter Analog with JWST/MIRI
-EPS-IND,MIRI Coronagraphic Imaging,1.57,2243.0,PI: Elisabeth Matthews,A Direct Detection of the Closest Jupiter Analog with JWST/MIRI
TCHA,MIRI Medium Resolution Spectroscopy,4.91,2260.0,PI: Ilaria Pascucci,Caught in the Act of Dispersing their Disks? MIRI MRS Can Tell
V4046SGR,MIRI Medium Resolution Spectroscopy,4.69,2260.0,PI: Ilaria Pascucci,Caught in the Act of Dispersing their Disks? MIRI MRS Can Tell
TCHASKY,MIRI Medium Resolution Spectroscopy,4.34,2260.0,PI: Ilaria Pascucci,Caught in the Act of Dispersing their Disks? MIRI MRS Can Tell
V4046SKY,MIRI Medium Resolution Spectroscopy,4.10,2260.0,PI: Ilaria Pascucci,Caught in the Act of Dispersing their Disks? MIRI MRS Can Tell
HD-314955,NIRCam Coronagraphic Imaging,5.43,2278.0,PI: Ilse Cleeves,Illuminating Ice: A 3D View of Water Ice during Planet Formation
HD-314955,NIRCam Coronagraphic Imaging,2.08,2278.0,PI: Ilse Cleeves,Illuminating Ice: A 3D View of Water Ice during Planet Formation
V4046-SGR,NIRCam Coronagraphic Imaging,1.74,2278.0,PI: Ilse Cleeves,Illuminating Ice: A 3D View of Water Ice during Planet Formation
V4046-SGR,NIRCam Coronagraphic Imaging,1.79,2278.0,PI: Ilse Cleeves,Illuminating Ice: A 3D View of Water Ice during Planet Formation
V4046-SGR,NIRCam Coronagraphic Imaging,2.47,2278.0,PI: Ilse Cleeves,Illuminating Ice: A 3D View of Water Ice during Planet Formation
V4046-SGR,NIRCam Coronagraphic Imaging,2.81,2278.0,PI: Ilse Cleeves,Illuminating Ice: A 3D View of Water Ice during Planet Formation
HD-40733,NIRISS Aperture Masking Interferometry,2.48,2297.0,PI: Tomas Stolker,Unveiling Formation Signatures in the Atmosphere of beta Pictoris c
2M0359+2009-B,MIRI Imaging,2.20,2311.0,PI: Ya-Lin Wu Co-PI: Brendan Bowler,JWST MIRI Imaging Survey of Planetary-mass Companions: Testing the Compact Disk Hypothesis
FU-TAU-B,MIRI Imaging,2.18,2311.0,PI: Ya-Lin Wu Co-PI: Brendan Bowler,JWST MIRI Imaging Survey of Planetary-mass Companions: Testing the Compact Disk Hypothesis
DH-TAU-B,MIRI Imaging,2.51,2311.0,PI: Ya-Lin Wu Co-PI: Brendan Bowler,JWST MIRI Imaging Survey of Planetary-mass Companions: Testing the Compact Disk Hypothesis
1RXS1609-B,MIRI Imaging,2.20,2311.0,PI: Ya-Lin Wu Co-PI: Brendan Bowler,JWST MIRI Imaging Survey of Planetary-mass Companions: Testing the Compact Disk Hypothesis
CT-CHA-B,MIRI Imaging,2.51,2311.0,PI: Ya-Lin Wu Co-PI: Brendan Bowler,JWST MIRI Imaging Survey of Planetary-mass Companions: Testing the Compact Disk Hypothesis
GSC6214-210-B,MIRI Imaging,2.13,2311.0,PI: Ya-Lin Wu Co-PI: Brendan Bowler,JWST MIRI Imaging Survey of Planetary-mass Companions: Testing the Compact Disk Hypothesis
SR-12-C,MIRI Imaging,2.51,2311.0,PI: Ya-Lin Wu Co-PI: Brendan Bowler,JWST MIRI Imaging Survey of Planetary-mass Companions: Testing the Compact Disk Hypothesis
TOI-1782MASSJ00291115-3027561,NIRSpec Bright Object Time Series,8.37,2319.0,PI: Matthew Hooton,TOI-178: The Best Laboratory for Testing Planetary Formation Theories
TOI-1782MASSJ00291115-3027561,NIRSpec Bright Object Time Series,9.16,2319.0,PI: Matthew Hooton,TOI-178: The Best Laboratory for Testing Planetary Formation Theories
TOI-1782MASSJ00291115-3027561,NIRSpec Bright Object Time Series,7.32,2319.0,PI: Matthew Hooton,TOI-178: The Best Laboratory for Testing Planetary Formation Theories
NAME-G-268-38BTA-LHS1140,NIRSpec Bright Object Time Series,7.23,2334.0,PI: Mario Damiano,Exploring the Nature of a Temperate Exoplanet in the Fulton Gap
NAME-G-268-38BTA-LHS1140,NIRSpec Bright Object Time Series,7.22,2334.0,PI: Mario Damiano,Exploring the Nature of a Temperate Exoplanet in the Fulton Gap
K2-141,MIRI Low Resolution Spectroscopy,24.82,2347.0,PI: Lisa Dang,A Hell of a Phase Curve: Mapping the Surface and Atmosphere of a Lava Planet K2-141b
WD1856B,NIRSpec Bright Object Time Series,3.33,2358.0,PI: Ryan MacDonald,Under the Light of a Dead Star: Revealing the Atmospheric Composition of a White Dwarf Planet
WD1856B,NIRSpec Bright Object Time Series,3.33,2358.0,PI: Ryan MacDonald,Under the Light of a Dead Star: Revealing the Atmospheric Composition of a White Dwarf Planet
WD1856B,NIRSpec Bright Object Time Series,3.33,2358.0,PI: Ryan MacDonald,Under the Light of a Dead Star: Revealing the Atmospheric Composition of a White Dwarf Planet
WD1856B,NIRSpec Bright Object Time Series,3.33,2358.0,PI: Ryan MacDonald,Under the Light of a Dead Star: Revealing the Atmospheric Composition of a White Dwarf Planet
K2-18TA-K2-18,NIRSpec Bright Object Time Series,11.32,2372.0,PI: Renyu Hu,Deep Characterization of the Atmosphere of a Temperate Sub-Neptune
K2-18TA-K2-18,NIRSpec Bright Object Time Series,11.32,2372.0,PI: Renyu Hu,Deep Characterization of the Atmosphere of a Temperate Sub-Neptune
K2-18TA-K2-18,NIRSpec Bright Object Time Series,11.32,2372.0,PI: Renyu Hu,Deep Characterization of the Atmosphere of a Temperate Sub-Neptune
K2-18TA-K2-18,NIRSpec Bright Object Time Series,11.32,2372.0,PI: Renyu Hu,Deep Characterization of the Atmosphere of a Temperate Sub-Neptune
K2-18TA-K2-18,NIRSpec Bright Object Time Series,11.32,2372.0,PI: Renyu Hu,Deep Characterization of the Atmosphere of a Temperate Sub-Neptune
K2-18TA-K2-18,NIRSpec Bright Object Time Series,11.32,2372.0,PI: Renyu Hu,Deep Characterization of the Atmosphere of a Temperate Sub-Neptune
WASP-127BTYC4916-897-1,NIRSpec Bright Object Time Series,13.05,2437.0,PI: Stefan Pelletier Co-PIs: Bjorn Benneke and Romain Allart,Diamonds are Forever: Probing the Carbon Budget and Formation History of the Ultra-Puffy Hot Jupiter WASP-127b
KEPLER-51,NIRSpec Bright Object Time Series,14.95,2454.0,PI: Peter Gao,Unveiling the Nature of the Impossible Planets
KEPLER-51,NIRSpec Bright Object Time Series,20.45,2571.0,PI: Jessica Libby-Roberts Co-PI: Zach Berta-Thompson,Unveiling the Atmospheric Composition and Haze Formation Rates in the Young, Cool, Super-Puff Kepler-51d
HD-80606GAIA-DR2-1019003226022658176,NIRSpec Bright Object Time Series,25.00,2488.0,PI: James Sikora,Real Time Exoplanet Meteorology: Direct Measurement of Cloud Dynamics on the High-Eccentricity Hot Jupiter HD80606 b
HIP675222MASS-J13500579-4050087,NIRSpec Bright Object Time Series,8.85,2498.0,PI: Andrew Mann,The Atmosphere of a 17Myr Old Hot Jupiter
LP-141-14,NIRSpec Bright Object Time Series,3.00,2507.0,PI: Andrew Vanderburg,Thermal Emission from the First Planet Transiting a White Dwarf
CD-45-5378,MIRI Low Resolution Spectroscopy,13.15,2508.0,PI: Michael Zhang,The First and Only Multi-wavelength Map of an Ultra-short-period Sub-Earth
TOI-260260-TA-REF,NIRSpec Bright Object Time Series,7.71,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-260260-TA-REF,NIRSpec Bright Object Time Series,7.71,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-776776-TA-REF,NIRSpec Bright Object Time Series,9.50,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-776776-TA-REF,NIRSpec Bright Object Time Series,9.50,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-776776-TA-REF,NIRSpec Bright Object Time Series,8.69,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-776776-TA-REF,NIRSpec Bright Object Time Series,8.69,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-562562-TA-REF,NIRSpec Bright Object Time Series,6.18,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-836836-TA-REF,NIRSpec Bright Object Time Series,8.88,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-836836-TA-REF,NIRSpec Bright Object Time Series,7.13,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-836836-TA-REF,NIRSpec Bright Object Time Series,7.13,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-134134-TA-REF,NIRSpec Bright Object Time Series,5.93,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-134134-TA-REF,NIRSpec Bright Object Time Series,5.93,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-134134-TA-REF,NIRSpec Bright Object Time Series,5.93,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-455455-TA-REF,NIRSpec Bright Object Time Series,6.44,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-175175-TA-REF,NIRSpec Bright Object Time Series,5.86,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-175175-TA-REF,NIRSpec Bright Object Time Series,5.86,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-402402-TA-REF,NIRSpec Bright Object Time Series,9.01,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-402402-TA-REF,NIRSpec Bright Object Time Series,7.78,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
TOI-402402-TA-REF,NIRSpec Bright Object Time Series,7.78,2512.0,PI: Natasha Batalha Co-PI: Johanna Teske,Seeing the Forest and the Trees: Unveiling Small Planet Atmospheres with a Population-Level Framework
GJ14,MIRI Coronagraphic Imaging,1.52,2538.0,PI: Sasha Hinkley,Using JWST to Search for Planetary Sculptors in an ALMA-Selected Sample of Debris Disks
GJ14,MIRI Coronagraphic Imaging,1.17,2538.0,PI: Sasha Hinkley,Using JWST to Search for Planetary Sculptors in an ALMA-Selected Sample of Debris Disks
HD-5431,MIRI Coronagraphic Imaging,3.72,2538.0,PI: Sasha Hinkley,Using JWST to Search for Planetary Sculptors in an ALMA-Selected Sample of Debris Disks
HD207129,MIRI Coronagraphic Imaging,1.52,2538.0,PI: Sasha Hinkley,Using JWST to Search for Planetary Sculptors in an ALMA-Selected Sample of Debris Disks
HD207129,MIRI Coronagraphic Imaging,1.17,2538.0,PI: Sasha Hinkley,Using JWST to Search for Planetary Sculptors in an ALMA-Selected Sample of Debris Disks
HD-201647,MIRI Coronagraphic Imaging,11.84,2538.0,PI: Sasha Hinkley,Using JWST to Search for Planetary Sculptors in an ALMA-Selected Sample of Debris Disks
HD202628,MIRI Coronagraphic Imaging,1.13,2538.0,PI: Sasha Hinkley,Using JWST to Search for Planetary Sculptors in an ALMA-Selected Sample of Debris Disks
HD202628,MIRI Coronagraphic Imaging,1.17,2538.0,PI: Sasha Hinkley,Using JWST to Search for Planetary Sculptors in an ALMA-Selected Sample of Debris Disks
2MASS-J04202144+2813491,NIRCam Imaging,0.65,2562.0,PI: Francois Menard Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution in Edge-on Protoplanetary Disks
2MASS-J04202144+2813491,MIRI Imaging,1.71,2562.0,PI: Francois Menard Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution in Edge-on Protoplanetary Disks
IRAS-04302+2247,NIRCam Imaging,0.97,2562.0,PI: Francois Menard Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution in Edge-on Protoplanetary Disks
IRAS-04302+2247,MIRI Imaging,1.87,2562.0,PI: Francois Menard Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution in Edge-on Protoplanetary Disks
HH-30,NIRCam Imaging,1.14,2562.0,PI: Francois Menard Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution in Edge-on Protoplanetary Disks
HH-30,MIRI Imaging,1.94,2562.0,PI: Francois Menard Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution in Edge-on Protoplanetary Disks
2MASS-J16313124-2426281,NIRCam Imaging,0.94,2562.0,PI: Francois Menard Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution in Edge-on Protoplanetary Disks
2MASS-J16313124-2426281,MIRI Imaging,1.53,2562.0,PI: Francois Menard Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution in Edge-on Protoplanetary Disks
HATS-72,NIRSpec Bright Object Time Series,8.37,2594.0,PI: Jessica Spake Co-PI: Zafar Rustamkulov,The Twin Paradox: Assessing Planetary Radius Evolution with a CH4 Thermometer
HATS-72,NIRISS Single-Object Slitless Spectroscopy,8.23,2594.0,PI: Jessica Spake Co-PI: Zafar Rustamkulov,The Twin Paradox: Assessing Planetary Radius Evolution with a CH4 Thermometer
J1305+0421-FAINT-REF-KMAG13,NIRCam Coronagraphic Imaging,1.88,2627.0,PI: Marie Ygouf,Demonstrating a Model-based Coronagraphic Phase Retrieval for Processing of High-Contrast-Imaging Observations with the James Webb Space Telescope
BD+05-2706-BRIGHT-REF-KMAG6,NIRCam Coronagraphic Imaging,3.03,2627.0,PI: Marie Ygouf,Demonstrating a Model-based Coronagraphic Phase Retrieval for Processing of High-Contrast-Imaging Observations with the James Webb Space Telescope
HD-114174-TARGET-STAR-KMAG5,NIRCam Coronagraphic Imaging,2.69,2627.0,PI: Marie Ygouf,Demonstrating a Model-based Coronagraphic Phase Retrieval for Processing of High-Contrast-Imaging Observations with the James Webb Space Telescope
HD-114174-TARGET-STAR-KMAG5,NIRCam Coronagraphic Imaging,2.34,2627.0,PI: Marie Ygouf,Demonstrating a Model-based Coronagraphic Phase Retrieval for Processing of High-Contrast-Imaging Observations with the James Webb Space Telescope
HD-209458,MIRI Low Resolution Spectroscopy,9.19,2667.0,PI: Hannah Wakeford,Good Vibrations: Directly Measuring Exoplanet Aerosol Compositions with MIRI Spectroscopy
BD-17-588A,MIRI Low Resolution Spectroscopy,5.89,2708.0,PI: Zach Berta-Thompson,The Thermal Emission Spectrum of the Closest M Dwarf Transiting Rocky Planet
BD-17-588A,MIRI Low Resolution Spectroscopy,5.89,2708.0,PI: Zach Berta-Thompson,The Thermal Emission Spectrum of the Closest M Dwarf Transiting Rocky Planet
BD-17-588A,MIRI Low Resolution Spectroscopy,5.89,2708.0,PI: Zach Berta-Thompson,The Thermal Emission Spectrum of the Closest M Dwarf Transiting Rocky Planet
K2-18B11301306+0735116,NIRSpec Bright Object Time Series,6.80,2722.0,PI: Nikku Madhusudhan,Chemical Disequilibrium in a Temperate Sub-Neptune
K2-18B,MIRI Low Resolution Spectroscopy,6.77,2722.0,PI: Nikku Madhusudhan,Chemical Disequilibrium in a Temperate Sub-Neptune
K2-18B,NIRISS Single-Object Slitless Spectroscopy,6.78,2722.0,PI: Nikku Madhusudhan,Chemical Disequilibrium in a Temperate Sub-Neptune
